row_counter,identifier,index,time,cumul_sum
296,1,19,10784.2
297,1,20,12575.500000000002
298,1,21,12751.0
299,1,22,15276.2
300,1,23,14754.6
301,1,24,16575.899999999987
302,1,25,16336.600000000004
303,1,26,15596.0
304,1,27,17409.0
305,1,28,19778.600000000002
306,1,29,19587.6
307,1,30,20635.999999999978
308,1,31,22777.0
309,1,32,24232.099999999984
310,1,33,28121.2
311,1,34,27592.300000000003
312,1,35,26863.400000000005
313,1,36,26355.5
314,1,37,28139.199999999997
315,1,38,30072.5
316,1,39,30414.19999999999
317,1,40,32806.200000000004
318,1,41,32707.0
319,1,42,34687.7
320,1,43,36001.200000000004
321,1,44,37620.400000000016
322,1,45,37632.799999999996
323,1,46,39250.5
324,1,47,39442.799999999996
325,1,48,38907.999999999985
326,1,49,40544.40000000001
327,1,50,39483.9
328,1,1,-442.0
329,1,2,-450.28
330,1,3,1546.4
331,1,4,1448.98
332,1,5,1362.2000000000003
333,1,6,4060.8
334,1,7,3593.04
335,1,8,4127.66
336,1,9,5369.48
337,1,10,5070.14
338,1,11,4398.599999999999
339,1,12,6206.040000000003
340,1,13,8421.2
341,1,14,8455.52
342,1,15,8192.24
343,1,16,8343.099999999999
344,1,17,7604.04
345,1,18,11935.74
346,1,19,15762.56
347,1,20,15274.279999999999
348,1,21,20634.199999999986
349,1,22,20806.379999999997
350,1,23,20342.84
351,1,24,19652.58
352,1,25,19423.04
353,1,26,21171.5
354,1,27,24492.6
355,1,28,24391.82
356,1,29,23863.92000000001
357,1,30,25628.9
358,1,31,26160.200000000008
359,1,32,27725.100000000002
360,1,33,27725.96
361,1,34,27264.76
362,1,35,30659.76
363,1,36,32917.4
364,1,37,32788.76
365,1,38,31801.739999999998
366,1,39,31280.32
367,1,40,31337.84
368,1,41,31419.8
369,1,42,33484.72
370,1,43,35298.72000000002
371,1,44,39518.46
372,1,45,41157.16
373,1,46,41370.899999999994
374,1,47,44684.80000000001
375,1,48,46899.3
376,1,49,45828.0
377,1,50,46264.18000000001
378,1,1,-442.0
379,1,2,-450.28
380,1,3,1546.4
381,1,4,1448.98
382,1,5,1252.6000000000001
383,1,6,4060.8
384,1,7,3593.04
385,1,8,4127.66
386,1,9,5156.48
387,1,10,4857.14
388,1,11,4185.599999999999
389,1,12,5993.040000000003
390,1,13,5857.92
391,1,14,8242.52
392,1,15,7979.24
393,1,16,8130.099999999999
394,1,17,7391.04
395,1,18,11722.74
396,1,19,13002.880000000001
397,1,20,15436.199999999995
398,1,21,21362.399999999998
399,1,22,20593.379999999997
400,1,23,20129.84
401,1,24,19439.58
402,1,25,19210.04
403,1,26,20900.0
404,1,27,22873.6
405,1,28,22772.82
406,1,29,24969.8
407,1,30,24894.14
408,1,31,25947.200000000008
409,1,32,27512.100000000002
410,1,33,27996.800000000003
411,1,34,28550.359999999993
412,1,35,29413.76
413,1,36,28901.9
414,1,37,29755.32
415,1,38,30837.020000000004
416,1,39,31203.0
417,1,40,33238.68000000001
418,1,41,35562.8
419,1,42,36110.280000000006
420,1,43,41105.799999999996
421,1,44,40781.5
422,1,45,41601.20000000001
423,1,46,47419.899999999994
424,1,47,56042.960000000014
425,1,48,61241.66
426,1,49,60776.56
427,1,50,62829.9
428,1,1,-442.0
429,1,2,-404.43999999999994
430,1,3,1577.84
431,1,4,1420.54
432,1,5,1203.48
433,1,6,4112.4
434,1,7,3760.08
435,1,8,4131.979999999999
436,1,9,5215.04
437,1,10,4910.22
438,1,11,4226.8
439,1,12,5328.919999999995
440,1,13,5971.6399999999985
441,1,14,8262.34
442,1,15,8024.200000000001
443,1,16,8181.3
444,1,17,7771.5199999999995
445,1,18,9617.800000000001
446,1,19,13483.88
447,1,20,15018.139999999994
448,1,21,15838.199999999999
449,1,22,21230.84
450,1,23,20451.76
451,1,24,19918.620000000003
452,1,25,19491.56
453,1,26,19084.0
454,1,27,21090.92
455,1,28,20955.86
456,1,29,23726.51999999998
457,1,30,26422.7
458,1,31,26356.399999999998
459,1,32,28575.3
460,1,33,28458.76
461,1,34,27728.1
462,1,35,30985.36
463,1,36,32140.2
464,1,37,31550.920000000002
465,1,38,31771.14
466,1,39,30535.080000000005
467,1,40,33330.35999999999
468,1,41,34899.4
469,1,42,36566.56
470,1,43,38491.72
471,1,44,37591.5
472,1,45,36926.0
473,1,46,39348.69999999998
474,1,47,40696.55999999999
475,1,48,52770.75999999997
476,1,49,60883.479999999996
477,1,50,61125.42
478,1,1,-442.0
479,1,2,-328.0400000000001
480,1,3,1607.44
481,1,4,1373.14
482,1,5,1559.0800000000002
483,1,6,3203.0000000000014
484,1,7,4000.44
485,1,8,3576.84
486,1,9,4097.72
487,1,10,5468.84
488,1,11,5111.8
489,1,12,4664.94
490,1,13,4320.5199999999995
491,1,14,6385.36
492,1,15,8412.32
493,1,16,8541.8
494,1,17,8296.08
495,1,18,8480.34
496,1,19,8052.36
497,1,20,9959.600000000015
498,1,21,14657.200000000012
499,1,22,15777.76
500,1,23,15491.000000000002
501,1,24,21784.719999999998
502,1,25,20933.96
503,1,26,20594.999999999996
504,1,27,19814.039999999997
505,1,28,19457.92
506,1,29,19514.56000000001
507,1,30,21254.699999999997
508,1,31,21235.4
509,1,32,23472.32
510,1,33,25493.16
511,1,34,25628.76
512,1,35,25376.920000000002
513,1,36,26188.600000000002
514,1,37,28377.44
515,1,38,28032.74
516,1,39,27224.27999999999
517,1,40,29368.600000000028
518,1,41,30551.4
519,1,42,30343.96
520,1,43,30042.879999999997
521,1,44,30454.500000000004
522,1,45,31896.80000000001
523,1,46,33040.7
524,1,47,35431.76
525,1,48,38117.26000000002
526,1,49,41172.6
527,1,50,40235.49999999999
528,1,1,-442.0
529,1,2,-350.9599999999999
530,1,3,1598.56
531,1,4,1387.36
532,1,5,1505.3200000000004
533,1,6,3097.9999999999977
534,1,7,3961.56
535,1,8,3554.16
536,1,9,4097.72
537,1,10,5176.72
538,1,11,4870.600000000001
539,1,12,4491.56
540,1,13,4137.4800000000005
541,1,14,6111.64
542,1,15,7934.719999999996
543,1,16,8259.2
544,1,17,8002.92
545,1,18,8192.16
546,1,19,7744.4400000000005
547,1,20,9959.399999999985
548,1,21,14795.799999999988
549,1,22,15461.24
550,1,23,15353.479999999998
551,1,24,21347.280000000002
552,1,25,20493.04
553,1,26,20114.000000000004
554,1,27,19455.72
555,1,28,19200.44
556,1,29,20765.43999999999
557,1,30,21090.919999999976
558,1,31,24043.4
559,1,32,23479.760000000002
560,1,33,23500.84
561,1,34,25703.4
562,1,35,27695.079999999998
563,1,36,27752.8
564,1,37,27588.32
565,1,38,30220.96
566,1,39,31047.639999999992
567,1,40,32387.719999999998
568,1,41,31852.2
569,1,42,31014.280000000006
570,1,43,31223.28
571,1,44,31168.799999999985
572,1,45,33585.0
573,1,46,35887.8
574,1,47,35120.32
575,1,48,36949.87999999998
576,1,49,41582.4
577,1,50,40621.00000000001
578,1,1,-442.0
579,1,2,-503.76000000000005
580,1,3,1477.8
581,1,4,1482.64
582,1,5,2521.4000000000015
583,1,6,3991.8
584,1,7,3601.360000000001
585,1,8,5116.160000000002
586,1,9,5071.56
587,1,10,4413.88
588,1,11,5931.800000000001
589,1,12,6113.92
590,1,13,8488.16
591,1,14,8257.36
592,1,15,8159.719999999998
593,1,16,7867.0000000000055
594,1,17,13478.840000000006
595,1,18,15719.88
596,1,19,15616.720000000001
597,1,20,21859.880000000012
598,1,21,21349.2
599,1,22,20832.96
600,1,23,20318.28
601,1,24,19814.52
602,1,25,23536.120000000017
603,1,26,24768.0
604,1,27,24641.76
605,1,28,26332.36
606,1,29,26132.16
607,1,30,28420.72
608,1,31,28275.600000000002
609,1,32,31720.96
610,1,33,31073.24
611,1,34,31804.04
612,1,35,31958.76
613,1,36,30301.799999999996
614,1,37,31470.680000000008
615,1,38,33426.60000000001
616,1,39,34141.84
617,1,40,34015.08
618,1,41,36000.6
619,1,42,36794.0
620,1,43,42447.08
621,1,44,43249.63999999999
622,1,45,42041.36
623,1,46,41655.0
624,1,47,41775.8
625,1,48,45431.36000000001
626,1,49,50622.440000000046
627,1,50,63583.36
628,2,1,-442.0
629,2,2,-297.48
630,2,3,1619.28
631,2,4,1354.18
632,2,5,1529.96
633,2,6,2000.5000000000014
634,2,7,4048.76
635,2,8,3612.42
636,2,9,4162.64
637,2,10,5222.460000000001
638,2,11,5409.799999999999
639,2,12,5096.719999999999
640,2,13,4645.32
641,2,14,6153.120000000001
642,2,15,6261.4
643,2,16,6636.600000000003
644,2,17,8545.6
645,2,18,8476.02
646,2,19,8335.719999999998
647,2,20,7812.259999999998
648,2,21,11355.00000000001
649,2,22,15926.420000000011
650,2,23,15808.279999999997
651,2,24,16083.160000000003
652,2,25,21482.2
653,2,26,21904.0
654,2,27,21429.36
655,2,28,20815.46
656,2,29,20487.559999999998
657,2,30,20190.079999999998
658,2,31,22082.2
659,2,32,21814.86
660,2,33,23033.680000000008
661,2,34,23992.3
662,2,35,24042.04
663,2,36,26260.399999999998
664,2,37,26100.16
665,2,38,26957.76
666,2,39,28292.480000000007
667,2,40,28540.86
668,2,41,28769.00000000001
669,2,42,29481.34
670,2,43,28378.679999999993
671,2,44,29267.56
672,2,45,29639.760000000013
673,2,46,30946.399999999998
674,2,47,32721.560000000012
675,2,48,33822.50000000001
676,2,49,36713.56
677,2,50,37289.5
678,2,1,-442.0
679,2,2,-511.4000000000001
680,2,3,1468.0
681,2,4,1488.1000000000001
682,2,5,2687.0000000000014
683,2,6,2666.0
684,2,7,2154.599999999999
685,2,8,4908.400000000005
686,2,9,6185.600000000003
687,2,10,7227.8
688,2,11,7020.0
689,2,12,6937.4
690,2,13,6776.800000000004
691,2,14,7131.099999999999
692,2,15,7349.800000000003
693,2,16,9384.0
694,2,17,11448.600000000008
695,2,18,15537.700000000012
696,2,19,15492.800000000001
697,2,20,18168.200000000026
698,2,21,21530.0
699,2,22,21018.6
700,2,23,20507.199999999997
701,2,24,19995.8
702,2,25,21858.8
703,2,26,24314.5
704,2,27,24817.399999999998
705,2,28,26682.399999999998
706,2,29,26072.4
707,2,30,28426.8
708,2,31,28219.0
709,2,32,31320.700000000004
710,2,33,31146.199999999997
711,2,34,30203.100000000002
712,2,35,29471.599999999995
713,2,36,29644.5
714,2,37,30413.600000000002
715,2,38,32835.4
716,2,39,32918.4
717,2,40,32896.4
718,2,41,34509.0
719,2,42,37131.5
720,2,43,37693.399999999994
721,2,44,42906.799999999996
722,2,45,42066.399999999994
723,2,46,41449.00000000001
724,2,47,43579.200000000004
725,2,48,47213.600000000006
726,2,49,55764.000000000044
727,2,50,61624.30000000011
728,2,1,-442.0
729,2,2,-358.5999999999999
730,2,3,1595.6
731,2,4,1392.1
732,2,5,1462.2000000000003
733,2,6,3268.5
734,2,7,3948.6
735,2,8,3610.5999999999985
736,2,9,4106.2
737,2,10,5384.3
738,2,11,5122.0
739,2,12,4426.7
740,2,13,5473.599999999995
741,2,14,6094.5
742,2,15,6682.199999999991
743,2,16,8303.5
744,2,17,8328.199999999999
745,2,18,7905.099999999999
746,2,19,8275.999999999996
747,2,20,13088.099999999991
748,2,21,15772.0
749,2,22,15233.499999999998
750,2,23,19819.199999999964
751,2,24,21567.0
752,2,25,21207.600000000002
753,2,26,20608.5
754,2,27,20001.600000000002
755,2,28,19876.599999999988
756,2,29,21748.000000000004
757,2,30,21741.3
758,2,31,24899.0
759,2,32,27020.5
760,2,33,26982.399999999998
761,2,34,29213.4
762,2,35,29065.8
763,2,36,28503.5
764,2,37,31454.799999999996
765,2,38,31918.1
766,2,39,31087.200000000004
767,2,40,29867.900000000005
768,2,41,30598.0
769,2,42,31894.4
770,2,43,32962.999999999985
771,2,44,34408.5
772,2,45,36546.99999999999
773,2,46,36938.50000000001
774,2,47,37466.99999999999
775,2,48,39990.599999999984
776,2,49,41862.200000000004
777,2,50,42156.9
778,2,1,-442.0
779,2,2,-320.4000000000001
780,2,3,1610.3999999999999
781,2,4,1368.4
782,2,5,1551.8000000000002
783,2,6,3101.0
784,2,7,4013.4
785,2,8,3584.4
786,2,9,4137.2
787,2,10,5558.2
788,2,11,5302.0
789,2,12,4596.8
790,2,13,5200.400000000005
791,2,14,6345.0
792,2,15,6393.200000000001
793,2,16,8601.0
794,2,17,8460.800000000001
795,2,18,8651.4
796,2,19,7843.599999999999
797,2,20,10258.000000000004
798,2,21,13933.0
799,2,22,13725.600000000006
800,2,23,15589.200000000004
801,2,24,20719.200000000004
802,2,25,21808.0
803,2,26,21485.999999999996
804,2,27,20692.399999999998
805,2,28,20364.199999999997
806,2,29,20004.799999999996
807,2,30,22058.8
808,2,31,21888.0
809,2,32,24218.2
810,2,33,23955.600000000002
811,2,34,25441.60000000002
812,2,35,26085.999999999996
813,2,36,26197.0
814,2,37,26654.2
815,2,38,26111.4
816,2,39,26345.00000000001
817,2,40,27480.999999999996
818,2,41,27154.0
819,2,42,28175.2
820,2,43,28615.400000000012
821,2,44,29759.999999999996
822,2,45,29808.2
823,2,46,30698.000000000004
824,2,47,32316.6
825,2,48,33067.00000000001
826,2,49,33564.399999999994
827,2,50,34105.000000000015
828,2,1,-442.0
829,2,2,-496.12000000000006
830,2,3,1487.6
831,2,4,1477.42
832,2,5,2355.800000000001
833,2,6,4002.6
834,2,7,3554.16
835,2,8,4117.86
836,2,9,5378.96
837,2,10,4871.919999999999
838,2,11,4375.799999999999
839,2,12,6353.9
840,2,13,8518.68
841,2,14,8393.7
842,2,15,8474.84
843,2,16,8086.900000000001
844,2,17,10827.080000000005
845,2,18,11589.399999999998
846,2,19,18524.36000000001
847,2,20,21962.500000000004
848,2,21,21399.0
849,2,22,21401.14
850,2,23,20511.64
851,2,24,20081.82
852,2,25,21684.44000000001
853,2,26,24132.5
854,2,27,23688.64
855,2,28,26470.120000000017
856,2,29,28957.2
857,2,30,28982.64
858,2,31,28351.999999999996
859,2,32,28269.219999999998
860,2,33,28072.92000000001
861,2,34,29809.7
862,2,35,30514.839999999997
863,2,36,32969.1
864,2,37,32468.16
865,2,38,31702.62
866,2,39,31602.240000000005
867,2,40,33667.80000000002
868,2,41,36824.2
869,2,42,36719.659999999996
870,2,43,36034.0
871,2,44,41633.24
872,2,45,41463.32
873,2,46,40342.5
874,2,47,41741.079999999994
875,2,48,44423.40000000002
876,2,49,48525.64
877,2,50,52070.32000000001
878,2,1,-442.0
879,2,2,-465.56000000000006
880,2,3,1526.8
881,2,4,1458.46
882,2,5,1474.2000000000003
883,2,6,4043.6
884,2,7,3580.08
885,2,8,4088.1800000000003
886,2,9,5366.96
887,2,10,5016.96
888,2,11,4455.2
889,2,12,6330.88
890,2,13,6125.84
891,2,14,8434.04
892,2,15,8253.48
893,2,16,8036.699999999999
894,2,17,8006.600000000002
895,2,18,13409.98
896,2,19,15706.12
897,2,20,15452.560000000001
898,2,21,21313.000000000004
899,2,22,21870.8
900,2,23,21283.24
901,2,24,20465.379999999997
902,2,25,19986.559999999998
903,2,26,20806.0
904,2,27,21740.8
905,2,28,23146.14
906,2,29,26335.239999999998
907,2,30,26108.78
908,2,31,26126.800000000007
909,2,32,28834.48
910,2,33,28721.24
911,2,34,28340.72
912,2,35,30631.399999999998
913,2,36,31197.4
914,2,37,29838.56
915,2,38,31541.88
916,2,39,31950.800000000014
917,2,40,34037.5
918,2,41,36608.6
919,2,42,36853.14
920,2,43,39197.2
921,2,44,42431.659999999996
922,2,45,41415.03999999999
923,2,46,40449.100000000006
924,2,47,43896.12000000001
925,2,48,48969.20000000001
926,2,49,54309.80000000001
927,2,50,60307.4
928,2,1,-442.0
929,2,2,-503.76000000000005
930,2,3,1477.8
931,2,4,1482.64
932,2,5,2028.2000000000007
933,2,6,3991.8
934,2,7,3598.880000000001
935,2,8,4125.28
936,2,9,5271.08
937,2,10,4754.839999999999
938,2,11,4246.4
939,2,12,6249.2
940,2,13,6647.560000000009
941,2,14,8279.599999999999
942,2,15,8447.32
943,2,16,7935.199999999999
944,2,17,11395.600000000006
945,2,18,15872.88
946,2,19,15270.0
947,2,20,21561.64000000001
948,2,21,21762.0
949,2,22,21255.04
950,2,23,20307.72
951,2,24,20074.36
952,2,25,21970.32
953,2,26,22542.0
954,2,27,24951.72
955,2,28,24959.76
956,2,29,26104.16
957,2,30,27890.519999999997
958,2,31,28247.600000000002
959,2,32,29900.599999999995
960,2,33,31131.32
961,2,34,30806.04
962,2,35,30217.76
963,2,36,29303.799999999996
964,2,37,30134.480000000003
965,2,38,32588.399999999998
966,2,39,32536.36
967,2,40,33828.40000000002
968,2,41,35170.6
969,2,42,34892.67999999999
970,2,43,36978.0
971,2,44,40750.399999999994
972,2,45,42121.36
973,2,46,42525.80000000002
974,2,47,43094.48
975,2,48,47608.28000000001
976,2,49,50150.80000000003
977,2,50,53189.84000000011
978,2,1,-442.0
979,2,2,-412.08
980,2,3,1574.88
981,2,4,1425.28
982,2,5,1160.3600000000001
983,2,6,4103.8
984,2,7,3721.56
985,2,8,4133.76
986,2,9,4793.719999999999
987,2,10,5008.719999999999
988,2,11,4574.8
989,2,12,4147.12
990,2,13,6212.2
991,2,14,6178.88
992,2,15,8355.400000000001
993,2,16,8284.4
994,2,17,7871.64
995,2,18,8084.799999999996
996,2,19,11470.640000000003
997,2,20,13025.28
998,2,21,14688.399999999992
999,2,22,15555.0
1000,2,23,22240.0
1001,2,24,21524.84
1002,2,25,21108.079999999998
1003,2,26,20254.0
1004,2,27,20014.56
1005,2,28,21682.07999999999
1006,2,29,26473.32
1007,2,30,26131.76
1008,2,31,25476.8
1009,2,32,25669.56
1010,2,33,26600.8
1011,2,34,28446.52
1012,2,35,28251.84
1013,2,36,28030.6
1014,2,37,28851.240000000005
1015,2,38,31255.48
1016,2,39,33043.52
1017,2,40,33307.08
1018,2,41,32669.800000000003
1019,2,42,31814.440000000006
1020,2,43,31687.719999999998
1021,2,44,33413.880000000005
1022,2,45,32864.32
1023,2,46,33100.4
1024,2,47,33933.35999999998
1025,2,48,39824.31999999999
1026,2,49,42812.16000000001
1027,2,50,44778.0
1028,2,1,-442.0
1029,2,2,-350.9599999999999
1030,2,3,1598.56
1031,2,4,1387.36
1032,2,5,1505.3200000000004
1033,2,6,3097.9999999999977
1034,2,7,3961.56
1035,2,8,3554.16
1036,2,9,4097.72
1037,2,10,5473.28
1038,2,11,5180.2
1039,2,12,4482.92
1040,2,13,5007.759999999998
1041,2,14,6233.6
1042,2,15,6300.68
1043,2,16,8452.000000000002
1044,2,17,8380.92
1045,2,18,8582.16
1046,2,19,7581.399999999999
1047,2,20,11885.959999999981
1048,2,21,13386.600000000002
1049,2,22,15226.24
1050,2,23,18627.519999999986
1051,2,24,21824.4
1052,2,25,21334.28
1053,2,26,20637.000000000004
1054,2,27,20257.960000000003
1055,2,28,19896.08
1056,2,29,21931.84
1057,2,30,21773.48
1058,2,31,23610.79999999998
1059,2,32,27192.68
1060,2,33,26532.72
1061,2,34,26574.4
1062,2,35,28486.52
1063,2,36,28279.2
1064,2,37,30552.879999999997
1065,2,38,31424.76
1066,2,39,31156.72000000001
1067,2,40,30799.91999999999
1068,2,41,30607.79999999999
1069,2,42,31858.44
1070,2,43,31823.48
1071,2,44,34207.0
1072,2,45,36629.36
1073,2,46,36955.8
1074,2,47,37633.799999999996
1075,2,48,41975.24
1076,2,49,42339.4
1077,2,50,41385.44000000001
1078,2,1,-442.0
1079,2,2,-259.84
1080,2,3,914.8800000000003
1081,2,4,1438.6
1082,2,5,1428.44
1083,2,6,1462.1999999999994
1084,2,7,2484.2000000000016
1085,2,8,4045.3199999999997
1086,2,9,3695.8799999999997
1087,2,10,3880.160000000001
1088,2,11,4106.2
1089,2,12,5483.36
1090,2,13,5101.92
1091,2,14,4841.5599999999995
1092,2,15,4543.24
1093,2,16,5544.600000000003
1094,2,17,8684.44
1095,2,18,8430.12
1096,2,19,8557.119999999999
1097,2,20,8266.4
1098,2,21,8399.2
1099,2,22,8161.04
1100,2,23,7799.279999999998
1101,2,24,10251.400000000001
1102,2,25,13785.68
1103,2,26,13166.0
1104,2,27,15291.120000000008
1105,2,28,18533.519999999997
1106,2,29,24315.48
1107,2,30,24781.0
1108,2,31,24524.0
1109,2,32,23872.96
1110,2,33,23631.84
1111,2,34,22996.039999999997
1112,2,35,22785.079999999998
1113,2,36,22563.199999999997
1114,2,37,24582.239999999998
1115,2,38,24472.279999999995
1116,2,39,26488.92
1117,2,40,26308.04
1118,2,41,27765.60000000002
1119,2,42,28785.76
1120,2,43,28690.2
1121,2,44,28609.48
1122,2,45,29627.480000000007
1123,2,46,34318.19999999999
1124,2,47,34435.4
1125,2,48,37009.280000000006
1126,2,49,37488.32000000001
1127,2,50,38862.6
1128,3,1,-442.0
1129,3,2,-297.48
1130,3,3,1619.28
1131,3,4,1354.18
1132,3,5,1529.96
1133,3,6,2000.5000000000014
1134,3,7,4088.2799999999997
1135,3,8,3951.16
1136,3,9,3644.3200000000006
1137,3,10,4120.78
1138,3,11,5500.599999999999
1139,3,12,5174.46
1140,3,13,4604.76
1141,3,14,4280.76
1142,3,15,6406.96
1143,3,16,6255.900000000001
1144,3,17,8575.24
1145,3,18,8314.02
1146,3,19,8489.32
1147,3,20,8054.06
1148,3,21,8654.000000000005
1149,3,22,11617.900000000007
1150,3,23,11816.84
1151,3,24,11644.400000000012
1152,3,25,15365.28
1153,3,26,16242.0
1154,3,27,24790.32
1155,3,28,23993.46
1156,3,29,23665.559999999998
1157,3,30,23368.079999999998
1158,3,31,22685.8
1159,3,32,22718.920000000002
1160,3,33,28253.96000000002
1161,3,34,30869.3
1162,3,35,30919.04
1163,3,36,30146.499999999996
1164,3,37,32287.6
1165,3,38,34342.22
1166,3,39,34462.32
1167,3,40,34213.340000000004
1168,3,41,35577.000000000015
1169,3,42,37833.340000000004
1170,3,43,36841.56
1171,3,44,36232.82
1172,3,45,36811.759999999995
1173,3,46,36951.70000000001
1174,3,47,37706.32
1175,3,48,38563.30000000002
1176,3,49,39704.0
1177,3,50,42535.28
1178,3,1,-442.0
1179,3,2,-396.79999999999995
1180,3,3,1580.8
1181,3,4,1415.8
1182,3,5,1246.6000000000001
1183,3,6,4121.0
1184,3,7,3798.6000000000004
1185,3,8,4020.8
1186,3,9,4416.799999999999
1187,3,10,5265.200000000001
1188,3,11,4845.0
1189,3,12,4448.200000000001
1190,3,13,6425.8
1191,3,14,8457.8
1192,3,15,8555.6
1193,3,16,8370.0
1194,3,17,8576.4
1195,3,18,7660.800000000001
1196,3,19,10888.599999999988
1197,3,20,15917.8
1198,3,21,15241.0
1199,3,22,18686.59999999999
1200,3,23,24665.599999999995
1201,3,24,24580.0
1202,3,25,23984.399999999998
1203,3,26,23299.0
1204,3,27,22902.2
1205,3,28,22466.4
1206,3,29,24535.0
1207,3,30,24473.399999999998
1208,3,31,26697.0
1209,3,32,26572.6
1210,3,33,28826.8
1211,3,34,28671.8
1212,3,35,30553.999999999993
1213,3,36,34779.0
1214,3,37,34060.6
1215,3,38,33810.8
1216,3,39,33137.6
1217,3,40,32383.600000000002
1218,3,41,35599.0
1219,3,42,37422.4
1220,3,43,37206.2
1221,3,44,37634.6
1222,3,45,37693.8
1223,3,46,37814.0
1224,3,47,41063.0
1225,3,48,44117.399999999994
1226,3,49,44404.600000000006
1227,3,50,44374.799999999996
1228,3,1,-442.0
1229,3,2,-282.20000000000005
1230,3,3,1625.2
1231,3,4,1344.7
1232,3,5,1515.4
1233,3,6,1723.5
1234,3,7,4069.4
1235,3,8,3702.2999999999997
1236,3,9,4020.8
1237,3,10,4132.7
1238,3,11,5311.0
1239,3,12,5028.799999999999
1240,3,13,4361.8
1241,3,14,4738.800000000002
1242,3,15,6156.999999999999
1243,3,16,8321.5
1244,3,17,8395.6
1245,3,18,8186.3
1246,3,19,8361.800000000001
1247,3,20,7922.9
1248,3,21,9463.0
1249,3,22,13890.300000000003
1250,3,23,15696.6
1251,3,24,15269.400000000003
1252,3,25,19729.800000000047
